date,Température de l'air,Humidité relative,Visibilité horizontale,Vitesse du vent,Précipitations horaires,Petite_pluie,Grosse_pluie,index_ressenti
2020-10-06 13:00:00,15.649999999999977,75.0,2310.0,6.2,0.13333333333333333,True,False,15.789999999999978
2020-10-06 14:00:00,15.649999999999977,75.0,2310.0,6.2,0.13333333333333333,True,False,15.789999999999978
2020-10-06 15:00:00,15.449999999999989,67.0,20000.0,7.1,0.0,False,False,13.71999999999999
2020-10-06 16:00:00,15.449999999999989,67.0,20000.0,7.1,0.0,False,False,13.71999999999999
2020-10-06 17:00:00,15.449999999999989,67.0,20000.0,7.1,0.0,False,False,13.71999999999999
2020-10-06 18:00:00,13.149999999999977,77.0,44670.0,4.9,0.06666666666666667,True,False,14.079999999999977
2020-10-06 19:00:00,13.149999999999977,77.0,44670.0,4.9,0.06666666666666667,True,False,14.079999999999977
2020-10-06 20:00:00,13.149999999999977,77.0,44670.0,4.9,0.06666666666666667,True,False,14.079999999999977
2020-10-06 21:00:00,13.149999999999977,73.0,43180.0,5.6,0.0,False,False,13.069999999999977
2020-10-06 22:00:00,13.149999999999977,73.0,43180.0,5.6,0.0,False,False,13.069999999999977
2020-10-06 23:00:00,13.149999999999977,73.0,43180.0,5.6,0.0,False,False,13.069999999999977
2020-10-07 00:00:00,12.75,79.0,10510.0,6.6,0.0,False,False,13.57
2020-10-07 01:00:00,12.75,79.0,10510.0,6.6,0.0,False,False,13.57
2020-10-07 02:00:00,12.75,79.0,10510.0,6.6,0.0,False,False,13.57
2020-10-07 03:00:00,11.75,93.0,20000.0,4.3,0.13333333333333333,True,False,16.060000000000002
2020-10-07 04:00:00,11.75,93.0,20000.0,4.3,0.13333333333333333,True,False,16.060000000000002
2020-10-07 05:00:00,11.75,93.0,20000.0,4.3,0.13333333333333333,True,False,16.060000000000002
2020-10-07 06:00:00,11.350000000000023,91.0,20000.0,4.0,0.0,False,False,15.350000000000023
2020-10-07 07:00:00,11.350000000000023,91.0,20000.0,4.0,0.0,False,False,15.350000000000023
2020-10-07 08:00:00,11.350000000000023,91.0,20000.0,4.0,0.0,False,False,15.350000000000023
2020-10-07 09:00:00,14.25,79.0,20000.0,6.0,0.0,False,False,15.25
2020-10-07 10:00:00,14.25,79.0,20000.0,6.0,0.0,False,False,15.25
2020-10-07 11:00:00,14.25,79.0,20000.0,6.0,0.0,False,False,15.25
2020-10-07 12:00:00,16.649999999999977,60.0,24680.0,6.0,0.0,False,False,13.849999999999977
2020-10-07 13:00:00,16.649999999999977,60.0,24680.0,6.0,0.0,False,False,13.849999999999977
2020-10-07 14:00:00,16.649999999999977,60.0,24680.0,6.0,0.0,False,False,13.849999999999977
2020-10-07 15:00:00,17.649999999999977,57.0,16060.0,5.7,0.0,False,False,14.339999999999977
2020-10-07 16:00:00,17.649999999999977,57.0,16060.0,5.7,0.0,False,False,14.339999999999977
2020-10-07 17:00:00,17.649999999999977,57.0,16060.0,5.7,0.0,False,False,14.339999999999977
2020-10-07 18:00:00,13.850000000000023,84.0,25000.0,4.0,0.0,False,False,16.450000000000024
2020-10-07 19:00:00,13.850000000000023,84.0,25000.0,4.0,0.0,False,False,16.450000000000024
2020-10-07 20:00:00,13.850000000000023,84.0,25000.0,4.0,0.0,False,False,16.450000000000024
2020-10-07 21:00:00,13.25,91.0,25000.0,2.0,0.0,False,False,17.85
2020-10-07 22:00:00,13.25,91.0,25000.0,2.0,0.0,False,False,17.85
2020-10-07 23:00:00,13.25,91.0,25000.0,2.0,0.0,False,False,17.85
2020-10-08 00:00:00,14.050000000000011,81.0,20000.0,4.4,0.0,False,False,15.93000000000001
2020-10-08 01:00:00,14.050000000000011,81.0,20000.0,4.4,0.0,False,False,15.93000000000001
2020-10-08 02:00:00,14.050000000000011,81.0,20000.0,4.4,0.0,False,False,15.93000000000001
2020-10-08 03:00:00,14.050000000000011,88.0,20000.0,6.2,0.0,False,False,16.790000000000013
2020-10-08 04:00:00,14.050000000000011,88.0,20000.0,6.2,0.0,False,False,16.790000000000013
2020-10-08 05:00:00,14.050000000000011,88.0,20000.0,6.2,0.0,False,False,16.790000000000013
2020-10-08 06:00:00,14.449999999999989,89.0,20000.0,3.7,0.0,False,False,18.13999999999999
2020-10-08 07:00:00,14.449999999999989,89.0,20000.0,3.7,0.0,False,False,18.13999999999999
2020-10-08 08:00:00,14.449999999999989,89.0,20000.0,3.7,0.0,False,False,18.13999999999999
2020-10-08 09:00:00,16.649999999999977,79.0,28480.0,6.6,0.0,False,False,17.469999999999978
2020-10-08 10:00:00,16.649999999999977,79.0,28480.0,6.6,0.0,False,False,17.469999999999978
2020-10-08 11:00:00,16.649999999999977,79.0,28480.0,6.6,0.0,False,False,17.469999999999978
2020-10-08 12:00:00,18.05000000000001,75.0,13580.0,7.0,0.0,False,False,17.95000000000001
2020-10-08 13:00:00,18.05000000000001,75.0,13580.0,7.0,0.0,False,False,17.95000000000001
2020-10-08 14:00:00,18.05000000000001,75.0,13580.0,7.0,0.0,False,False,17.95000000000001
2020-10-08 15:00:00,18.75,71.0,25000.0,6.3,0.0,False,False,18.06
2020-10-08 16:00:00,18.75,71.0,25000.0,6.3,0.0,False,False,18.06
2020-10-08 17:00:00,18.75,71.0,25000.0,6.3,0.0,False,False,18.06
2020-10-08 18:00:00,17.649999999999977,72.0,20000.0,4.3,0.0,False,False,17.759999999999977
2020-10-08 19:00:00,17.649999999999977,72.0,20000.0,4.3,0.0,False,False,17.759999999999977
2020-10-08 20:00:00,17.649999999999977,72.0,20000.0,4.3,0.0,False,False,17.759999999999977
2020-10-08 21:00:00,16.05000000000001,79.0,20000.0,5.5,0.0,False,False,17.20000000000001
2020-10-08 22:00:00,16.05000000000001,79.0,20000.0,5.5,0.0,False,False,17.20000000000001
2020-10-08 23:00:00,16.05000000000001,79.0,20000.0,5.5,0.0,False,False,17.20000000000001
2020-10-09 00:00:00,15.350000000000023,81.0,20000.0,4.4,0.0,False,False,17.23000000000002
2020-10-09 01:00:00,15.350000000000023,81.0,20000.0,4.4,0.0,False,False,17.23000000000002
2020-10-09 02:00:00,15.350000000000023,81.0,20000.0,4.4,0.0,False,False,17.23000000000002
2020-10-09 03:00:00,14.350000000000023,88.0,26910.0,4.5,0.06666666666666667,True,False,17.600000000000023
2020-10-09 04:00:00,14.350000000000023,88.0,26910.0,4.5,0.06666666666666667,True,False,17.600000000000023
2020-10-09 05:00:00,14.350000000000023,88.0,26910.0,4.5,0.06666666666666667,True,False,17.600000000000023
2020-10-09 06:00:00,13.949999999999989,96.0,2270.0,2.9,1.3333333333333333,False,True,19.27999999999999
2020-10-09 07:00:00,13.949999999999989,96.0,2270.0,2.9,1.3333333333333333,False,True,19.27999999999999
2020-10-09 08:00:00,13.949999999999989,96.0,2270.0,2.9,1.3333333333333333,False,True,19.27999999999999
2020-10-09 09:00:00,14.850000000000023,94.0,25000.0,2.9,0.5333333333333333,True,False,19.780000000000022
2020-10-09 10:00:00,14.850000000000023,94.0,25000.0,2.9,0.5333333333333333,True,False,19.780000000000022
2020-10-09 11:00:00,14.850000000000023,94.0,25000.0,2.9,0.5333333333333333,True,False,19.780000000000022
2020-10-09 12:00:00,15.949999999999989,73.0,48130.0,3.8,0.19999999999999998,True,False,16.40999999999999
2020-10-09 13:00:00,15.949999999999989,73.0,48130.0,3.8,0.19999999999999998,True,False,16.40999999999999
2020-10-09 14:00:00,15.949999999999989,73.0,48130.0,3.8,0.19999999999999998,True,False,16.40999999999999
2020-10-09 15:00:00,16.55000000000001,69.0,47870.0,3.6,0.0,False,False,16.27000000000001
2020-10-09 16:00:00,16.55000000000001,69.0,47870.0,3.6,0.0,False,False,16.27000000000001
2020-10-09 17:00:00,16.55000000000001,69.0,47870.0,3.6,0.0,False,False,16.27000000000001
2020-10-09 18:00:00,14.550000000000011,73.0,30000.0,3.0,0.0,False,False,15.25000000000001
2020-10-09 19:00:00,14.550000000000011,73.0,30000.0,3.0,0.0,False,False,15.25000000000001
2020-10-09 20:00:00,14.550000000000011,73.0,30000.0,3.0,0.0,False,False,15.25000000000001
2020-10-09 21:00:00,11.850000000000023,82.0,30000.0,1.4,0.0,False,False,14.830000000000023
2020-10-09 22:00:00,11.850000000000023,82.0,30000.0,1.4,0.0,False,False,14.830000000000023
2020-10-09 23:00:00,11.850000000000023,82.0,30000.0,1.4,0.0,False,False,14.830000000000023
2020-10-10 00:00:00,11.25,84.0,30000.0,3.1,0.0,False,False,14.120000000000001
2020-10-10 01:00:00,11.25,84.0,30000.0,3.1,0.0,False,False,14.120000000000001
2020-10-10 02:00:00,11.25,84.0,30000.0,3.1,0.0,False,False,14.120000000000001
2020-10-10 03:00:00,10.25,90.0,30000.0,3.4,0.0,False,False,14.23
2020-10-10 04:00:00,10.25,90.0,30000.0,3.4,0.0,False,False,14.23
2020-10-10 05:00:00,10.25,90.0,30000.0,3.4,0.0,False,False,14.23
2020-10-10 06:00:00,9.050000000000011,94.0,23250.0,2.8,0.0,False,False,14.010000000000012
2020-10-10 07:00:00,9.050000000000011,94.0,23250.0,2.8,0.0,False,False,14.010000000000012
2020-10-10 08:00:00,9.050000000000011,94.0,23250.0,2.8,0.0,False,False,14.010000000000012
2020-10-10 09:00:00,12.449999999999989,73.0,30000.0,3.5,0.0,False,False,12.999999999999988
2020-10-10 10:00:00,12.449999999999989,73.0,30000.0,3.5,0.0,False,False,12.999999999999988
2020-10-10 11:00:00,12.449999999999989,73.0,30000.0,3.5,0.0,False,False,12.999999999999988
2020-10-10 12:00:00,13.350000000000023,50.0,25500.0,4.6,0.0,False,False,8.970000000000024
2020-10-10 13:00:00,13.350000000000023,50.0,25500.0,4.6,0.0,False,False,8.970000000000024
2020-10-10 14:00:00,13.350000000000023,50.0,25500.0,4.6,0.0,False,False,8.970000000000024
2020-10-10 15:00:00,13.850000000000023,53.0,25530.0,6.6,0.0,False,False,9.470000000000022
2020-10-10 16:00:00,13.850000000000023,53.0,25530.0,6.6,0.0,False,False,9.470000000000022
2020-10-10 17:00:00,13.850000000000023,53.0,25530.0,6.6,0.0,False,False,9.470000000000022
2020-10-10 18:00:00,11.850000000000023,65.0,52060.0,4.1,0.0,False,False,10.620000000000022
2020-10-10 19:00:00,11.850000000000023,65.0,52060.0,4.1,0.0,False,False,10.620000000000022
2020-10-10 20:00:00,11.850000000000023,65.0,52060.0,4.1,0.0,False,False,10.620000000000022
2020-10-10 21:00:00,10.25,76.0,39820.0,3.8,0.0,False,False,11.309999999999999
2020-10-10 22:00:00,10.25,76.0,39820.0,3.8,0.0,False,False,11.309999999999999
2020-10-10 23:00:00,10.25,76.0,39820.0,3.8,0.0,False,False,11.309999999999999
2020-10-11 00:00:00,9.25,84.0,30000.0,3.5,0.0,False,False,12.0
2020-10-11 01:00:00,9.25,84.0,30000.0,3.5,0.0,False,False,12.0
2020-10-11 02:00:00,9.25,84.0,30000.0,3.5,0.0,False,False,12.0
2020-10-11 03:00:00,9.449999999999989,92.0,27580.0,3.9,0.19999999999999998,True,False,13.679999999999989
2020-10-11 04:00:00,9.449999999999989,92.0,27580.0,3.9,0.19999999999999998,True,False,13.679999999999989
2020-10-11 05:00:00,9.449999999999989,92.0,27580.0,3.9,0.19999999999999998,True,False,13.679999999999989
2020-10-11 06:00:00,9.850000000000023,92.0,26780.0,2.1,0.0,False,False,14.620000000000022
2020-10-11 07:00:00,9.850000000000023,92.0,26780.0,2.1,0.0,False,False,14.620000000000022
2020-10-11 08:00:00,9.850000000000023,92.0,26780.0,2.1,0.0,False,False,14.620000000000022
2020-10-11 09:00:00,12.25,76.0,30000.0,4.6,0.0,False,False,13.07
2020-10-11 10:00:00,12.25,76.0,30000.0,4.6,0.0,False,False,13.07
2020-10-11 11:00:00,12.25,76.0,30000.0,4.6,0.0,False,False,13.07
2020-10-11 12:00:00,13.75,54.0,30000.0,3.0,0.0,False,False,10.649999999999999
2020-10-11 13:00:00,13.75,54.0,30000.0,3.0,0.0,False,False,10.649999999999999
2020-10-11 14:00:00,13.75,54.0,30000.0,3.0,0.0,False,False,10.649999999999999
2020-10-11 15:00:00,12.649999999999977,76.0,30000.0,3.0,0.13333333333333333,True,False,13.949999999999978
2020-10-11 16:00:00,12.649999999999977,76.0,30000.0,3.0,0.13333333333333333,True,False,13.949999999999978
2020-10-11 17:00:00,12.649999999999977,76.0,30000.0,3.0,0.13333333333333333,True,False,13.949999999999978
2020-10-11 18:00:00,11.75,71.0,25000.0,3.8,0.0,False,False,11.809999999999999
2020-10-11 19:00:00,11.75,71.0,25000.0,3.8,0.0,False,False,11.809999999999999
2020-10-11 20:00:00,11.75,71.0,25000.0,3.8,0.0,False,False,11.809999999999999
2020-10-11 21:00:00,8.949999999999989,86.0,25000.0,2.2,0.0,False,False,12.489999999999988
2020-10-11 22:00:00,8.949999999999989,86.0,25000.0,2.2,0.0,False,False,12.489999999999988
2020-10-11 23:00:00,8.949999999999989,86.0,25000.0,2.2,0.0,False,False,12.489999999999988
2020-10-12 00:00:00,7.649999999999977,92.0,20000.0,2.6,0.0,False,False,12.269999999999978
2020-10-12 01:00:00,7.649999999999977,92.0,20000.0,2.6,0.0,False,False,12.269999999999978
2020-10-12 02:00:00,7.649999999999977,92.0,20000.0,2.6,0.0,False,False,12.269999999999978
2020-10-12 03:00:00,7.25,93.0,11510.0,2.0,0.0,False,False,12.25
2020-10-12 04:00:00,7.25,93.0,11510.0,2.0,0.0,False,False,12.25
2020-10-12 05:00:00,7.25,93.0,11510.0,2.0,0.0,False,False,12.25
2020-10-12 06:00:00,6.350000000000023,95.0,20000.0,2.4,0.0,False,False,11.630000000000024
2020-10-12 07:00:00,6.350000000000023,95.0,20000.0,2.4,0.0,False,False,11.630000000000024
2020-10-12 08:00:00,6.350000000000023,95.0,20000.0,2.4,0.0,False,False,11.630000000000024
2020-10-12 09:00:00,10.449999999999989,90.0,20000.0,1.6,0.0,False,False,14.969999999999988
2020-10-12 10:00:00,10.449999999999989,90.0,20000.0,1.6,0.0,False,False,14.969999999999988
2020-10-12 11:00:00,10.449999999999989,90.0,20000.0,1.6,0.0,False,False,14.969999999999988
2020-10-12 12:00:00,13.149999999999977,64.0,39840.0,4.2,0.0,False,False,11.689999999999978
2020-10-12 13:00:00,13.149999999999977,64.0,39840.0,4.2,0.0,False,False,11.689999999999978
2020-10-12 14:00:00,13.149999999999977,64.0,39840.0,4.2,0.0,False,False,11.689999999999978
2020-10-12 15:00:00,13.25,65.0,30000.0,3.5,0.0,False,False,12.2
2020-10-12 16:00:00,13.25,65.0,30000.0,3.5,0.0,False,False,12.2
2020-10-12 17:00:00,13.25,65.0,30000.0,3.5,0.0,False,False,12.2
2020-10-12 18:00:00,12.149999999999977,71.0,30000.0,2.6,0.0,False,False,12.569999999999979
2020-10-12 19:00:00,12.149999999999977,71.0,30000.0,2.6,0.0,False,False,12.569999999999979
2020-10-12 20:00:00,12.149999999999977,71.0,30000.0,2.6,0.0,False,False,12.569999999999979
2020-10-12 21:00:00,11.050000000000011,81.0,30000.0,2.5,0.0,False,False,13.50000000000001
2020-10-12 22:00:00,11.050000000000011,81.0,30000.0,2.5,0.0,False,False,13.50000000000001
2020-10-12 23:00:00,11.050000000000011,81.0,30000.0,2.5,0.0,False,False,13.50000000000001
2020-10-13 00:00:00,10.050000000000011,88.0,8350.0,2.5,0.13333333333333333,True,False,13.900000000000013
2020-10-13 01:00:00,10.050000000000011,88.0,8350.0,2.5,0.13333333333333333,True,False,13.900000000000013
2020-10-13 02:00:00,10.050000000000011,88.0,8350.0,2.5,0.13333333333333333,True,False,13.900000000000013
2020-10-13 03:00:00,9.449999999999989,94.0,7600.0,3.3,0.13333333333333333,True,False,14.25999999999999
2020-10-13 04:00:00,9.449999999999989,94.0,7600.0,3.3,0.13333333333333333,True,False,14.25999999999999
2020-10-13 05:00:00,9.449999999999989,94.0,7600.0,3.3,0.13333333333333333,True,False,14.25999999999999
2020-10-13 06:00:00,9.149999999999977,97.0,1820.0,4.4,0.3333333333333333,True,False,14.229999999999977
2020-10-13 07:00:00,9.149999999999977,97.0,1820.0,4.4,0.3333333333333333,True,False,14.229999999999977
2020-10-13 08:00:00,9.149999999999977,97.0,1820.0,4.4,0.3333333333333333,True,False,14.229999999999977
2020-10-13 09:00:00,9.75,98.0,3000.0,4.2,0.3333333333333333,True,False,15.09
2020-10-13 10:00:00,9.75,98.0,3000.0,4.2,0.3333333333333333,True,False,15.09
2020-10-13 11:00:00,9.75,98.0,3000.0,4.2,0.3333333333333333,True,False,15.09
2020-10-13 12:00:00,12.649999999999977,79.0,38520.0,4.1,0.3333333333333333,True,False,14.219999999999978
2020-10-13 13:00:00,12.649999999999977,79.0,38520.0,4.1,0.3333333333333333,True,False,14.219999999999978
2020-10-13 14:00:00,12.649999999999977,79.0,38520.0,4.1,0.3333333333333333,True,False,14.219999999999978
2020-10-13 15:00:00,13.25,67.0,25000.0,3.5,0.0,False,False,12.6
2020-10-13 16:00:00,13.25,67.0,25000.0,3.5,0.0,False,False,12.6
2020-10-13 17:00:00,13.25,67.0,25000.0,3.5,0.0,False,False,12.6
2020-10-13 18:00:00,10.550000000000011,80.0,49000.0,2.4,0.0,False,False,12.83000000000001
2020-10-13 19:00:00,10.550000000000011,80.0,49000.0,2.4,0.0,False,False,12.83000000000001
2020-10-13 20:00:00,10.550000000000011,80.0,49000.0,2.4,0.0,False,False,12.83000000000001
2020-10-13 21:00:00,8.850000000000023,90.0,25000.0,1.4,0.0,False,False,13.430000000000023
2020-10-13 22:00:00,8.850000000000023,90.0,25000.0,1.4,0.0,False,False,13.430000000000023
2020-10-13 23:00:00,8.850000000000023,90.0,25000.0,1.4,0.0,False,False,13.430000000000023
2020-10-14 00:00:00,6.949999999999989,96.0,25000.0,2.7,0.0,False,False,12.33999999999999
2020-10-14 01:00:00,6.949999999999989,96.0,25000.0,2.7,0.0,False,False,12.33999999999999
2020-10-14 02:00:00,6.949999999999989,96.0,25000.0,2.7,0.0,False,False,12.33999999999999
2020-10-14 03:00:00,8.149999999999977,98.0,3500.0,2.9,0.0,False,False,13.879999999999978
2020-10-14 04:00:00,8.149999999999977,98.0,3500.0,2.9,0.0,False,False,13.879999999999978
2020-10-14 05:00:00,8.149999999999977,98.0,3500.0,2.9,0.0,False,False,13.879999999999978
2020-10-14 06:00:00,8.850000000000023,92.0,12930.0,4.5,0.0,False,False,12.900000000000023
2020-10-14 07:00:00,8.850000000000023,92.0,12930.0,4.5,0.0,False,False,12.900000000000023
2020-10-14 08:00:00,8.850000000000023,92.0,12930.0,4.5,0.0,False,False,12.900000000000023
2020-10-14 09:00:00,9.75,90.0,6940.0,4.6,0.13333333333333333,True,False,13.370000000000001
2020-10-14 10:00:00,9.75,90.0,6940.0,4.6,0.13333333333333333,True,False,13.370000000000001
2020-10-14 11:00:00,9.75,90.0,6940.0,4.6,0.13333333333333333,True,False,13.370000000000001
2020-10-14 12:00:00,11.649999999999977,66.0,11270.0,6.3,0.0,False,False,9.959999999999976
2020-10-14 13:00:00,11.649999999999977,66.0,11270.0,6.3,0.0,False,False,9.959999999999976
2020-10-14 14:00:00,11.649999999999977,66.0,11270.0,6.3,0.0,False,False,9.959999999999976
2020-10-14 15:00:00,13.649999999999977,58.0,31640.0,7.3,0.0,False,False,10.059999999999977
2020-10-14 16:00:00,13.649999999999977,58.0,31640.0,7.3,0.0,False,False,10.059999999999977
2020-10-14 17:00:00,13.649999999999977,58.0,31640.0,7.3,0.0,False,False,10.059999999999977
2020-10-14 18:00:00,11.050000000000011,74.0,17840.0,5.5,0.13333333333333333,True,False,11.200000000000012
2020-10-14 19:00:00,11.050000000000011,74.0,17840.0,5.5,0.13333333333333333,True,False,11.200000000000012
2020-10-14 20:00:00,11.050000000000011,74.0,17840.0,5.5,0.13333333333333333,True,False,11.200000000000012
2020-10-14 21:00:00,9.949999999999989,82.0,15000.0,5.3,0.0,False,False,11.75999999999999
2020-10-14 22:00:00,9.949999999999989,82.0,15000.0,5.3,0.0,False,False,11.75999999999999
2020-10-14 23:00:00,9.949999999999989,82.0,15000.0,5.3,0.0,False,False,11.75999999999999
2020-10-15 00:00:00,9.449999999999989,84.0,15000.0,4.5,0.0,False,False,11.89999999999999
2020-10-15 01:00:00,9.449999999999989,84.0,15000.0,4.5,0.0,False,False,11.89999999999999
2020-10-15 02:00:00,9.449999999999989,84.0,15000.0,4.5,0.0,False,False,11.89999999999999
2020-10-15 03:00:00,8.550000000000011,84.0,21390.0,4.3,0.0,False,False,11.060000000000011
2020-10-15 04:00:00,8.550000000000011,84.0,21390.0,4.3,0.0,False,False,11.060000000000011
2020-10-15 05:00:00,8.550000000000011,84.0,21390.0,4.3,0.0,False,False,11.060000000000011
2020-10-15 06:00:00,7.949999999999989,87.0,15000.0,4.1,0.0,False,False,11.11999999999999
2020-10-15 07:00:00,7.949999999999989,87.0,15000.0,4.1,0.0,False,False,11.11999999999999
2020-10-15 08:00:00,7.949999999999989,87.0,15000.0,4.1,0.0,False,False,11.11999999999999
2020-10-15 09:00:00,9.25,82.0,11320.0,4.9,0.0,False,False,11.18
2020-10-15 10:00:00,9.25,82.0,11320.0,4.9,0.0,False,False,11.18
2020-10-15 11:00:00,9.25,82.0,11320.0,4.9,0.0,False,False,11.18
2020-10-15 12:00:00,12.350000000000023,65.0,27570.0,6.2,0.0,False,False,10.490000000000023
2020-10-15 13:00:00,12.350000000000023,65.0,27570.0,6.2,0.0,False,False,10.490000000000023
2020-10-15 14:00:00,12.350000000000023,65.0,27570.0,6.2,0.0,False,False,10.490000000000023
2020-10-15 15:00:00,12.350000000000023,61.0,39500.0,5.9,0.0,False,False,9.780000000000022
2020-10-15 16:00:00,12.350000000000023,61.0,39500.0,5.9,0.0,False,False,9.780000000000022
2020-10-15 17:00:00,12.350000000000023,61.0,39500.0,5.9,0.0,False,False,9.780000000000022
2020-10-15 18:00:00,10.949999999999989,66.0,25000.0,5.7,0.0,False,False,9.439999999999987
2020-10-15 19:00:00,10.949999999999989,66.0,25000.0,5.7,0.0,False,False,9.439999999999987
2020-10-15 20:00:00,10.949999999999989,66.0,25000.0,5.7,0.0,False,False,9.439999999999987
2020-10-15 21:00:00,9.75,70.0,25000.0,4.6,0.0,False,False,9.370000000000001
2020-10-15 22:00:00,9.75,70.0,25000.0,4.6,0.0,False,False,9.370000000000001
2020-10-15 23:00:00,9.75,70.0,25000.0,4.6,0.0,False,False,9.370000000000001
2020-10-16 00:00:00,9.850000000000023,74.0,25000.0,3.6,0.0,False,False,10.570000000000023
2020-10-16 01:00:00,9.850000000000023,74.0,25000.0,3.6,0.0,False,False,10.570000000000023
2020-10-16 02:00:00,9.850000000000023,74.0,25000.0,3.6,0.0,False,False,10.570000000000023
2020-10-16 03:00:00,9.350000000000023,81.0,18420.0,3.1,0.0,False,False,11.620000000000022
2020-10-16 04:00:00,9.350000000000023,81.0,18420.0,3.1,0.0,False,False,11.620000000000022
2020-10-16 05:00:00,9.350000000000023,81.0,18420.0,3.1,0.0,False,False,11.620000000000022
2020-10-16 06:00:00,8.949999999999989,88.0,10000.0,4.0,0.0,False,False,12.349999999999989
2020-10-16 07:00:00,8.949999999999989,88.0,10000.0,4.0,0.0,False,False,12.349999999999989
2020-10-16 08:00:00,8.949999999999989,88.0,10000.0,4.0,0.0,False,False,12.349999999999989
2020-10-16 09:00:00,10.050000000000011,81.0,8830.0,4.8,0.0,False,False,11.810000000000013
2020-10-16 10:00:00,10.050000000000011,81.0,8830.0,4.8,0.0,False,False,11.810000000000013
2020-10-16 11:00:00,10.050000000000011,81.0,8830.0,4.8,0.0,False,False,11.810000000000013
2020-10-16 12:00:00,12.449999999999989,67.0,20000.0,5.4,0.0,False,False,11.229999999999988
2020-10-16 13:00:00,12.449999999999989,67.0,20000.0,5.4,0.0,False,False,11.229999999999988
2020-10-16 14:00:00,12.449999999999989,67.0,20000.0,5.4,0.0,False,False,11.229999999999988
2020-10-16 15:00:00,12.25,63.0,30000.0,4.8,0.0,False,False,10.41
2020-10-16 16:00:00,12.25,63.0,30000.0,4.8,0.0,False,False,10.41
2020-10-16 17:00:00,12.25,63.0,30000.0,4.8,0.0,False,False,10.41
2020-10-16 18:00:00,11.050000000000011,65.0,27230.0,3.2,0.0,False,False,10.09000000000001
2020-10-16 19:00:00,11.050000000000011,65.0,27230.0,3.2,0.0,False,False,10.09000000000001
2020-10-16 20:00:00,11.050000000000011,65.0,27230.0,3.2,0.0,False,False,10.09000000000001
2020-10-16 21:00:00,10.449999999999989,65.0,30000.0,2.2,0.0,False,False,9.789999999999988
2020-10-16 22:00:00,10.449999999999989,65.0,30000.0,2.2,0.0,False,False,9.789999999999988
2020-10-16 23:00:00,10.449999999999989,65.0,30000.0,2.2,0.0,False,False,9.789999999999988
2020-10-17 00:00:00,9.75,75.0,14670.0,1.7,0.0,False,False,11.24
2020-10-17 01:00:00,9.75,75.0,14670.0,1.7,0.0,False,False,11.24
2020-10-17 02:00:00,9.75,75.0,14670.0,1.7,0.0,False,False,11.24
2020-10-17 03:00:00,9.449999999999989,81.0,20000.0,1.6,0.0,False,False,12.169999999999987
2020-10-17 04:00:00,9.449999999999989,81.0,20000.0,1.6,0.0,False,False,12.169999999999987
2020-10-17 05:00:00,9.449999999999989,81.0,20000.0,1.6,0.0,False,False,12.169999999999987
2020-10-17 06:00:00,9.350000000000023,86.0,8000.0,2.0,0.0,False,False,12.950000000000024
2020-10-17 07:00:00,9.350000000000023,86.0,8000.0,2.0,0.0,False,False,12.950000000000024
2020-10-17 08:00:00,9.350000000000023,86.0,8000.0,2.0,0.0,False,False,12.950000000000024
2020-10-17 09:00:00,9.949999999999989,86.0,5330.0,2.1,0.0,False,False,13.519999999999989
2020-10-17 10:00:00,9.949999999999989,86.0,5330.0,2.1,0.0,False,False,13.519999999999989
2020-10-17 11:00:00,9.949999999999989,86.0,5330.0,2.1,0.0,False,False,13.519999999999989
2020-10-17 12:00:00,12.550000000000011,76.0,9000.0,2.3,0.0,False,False,14.060000000000013
2020-10-17 13:00:00,12.550000000000011,76.0,9000.0,2.3,0.0,False,False,14.060000000000013
2020-10-17 14:00:00,12.550000000000011,76.0,9000.0,2.3,0.0,False,False,14.060000000000013
2020-10-17 15:00:00,12.75,65.0,15000.0,1.7,0.0,False,False,12.24
2020-10-17 16:00:00,12.75,65.0,15000.0,1.7,0.0,False,False,12.24
2020-10-17 17:00:00,12.75,65.0,15000.0,1.7,0.0,False,False,12.24
2020-10-17 18:00:00,10.649999999999977,73.0,12000.0,1.2,0.0,False,False,11.889999999999977
2020-10-17 19:00:00,10.649999999999977,73.0,12000.0,1.2,0.0,False,False,11.889999999999977
2020-10-17 20:00:00,10.649999999999977,73.0,12000.0,1.2,0.0,False,False,11.889999999999977
2020-10-17 21:00:00,6.449999999999989,92.0,5090.0,1.1,0.0,False,False,11.519999999999989
2020-10-17 22:00:00,6.449999999999989,92.0,5090.0,1.1,0.0,False,False,11.519999999999989
2020-10-17 23:00:00,6.449999999999989,92.0,5090.0,1.1,0.0,False,False,11.519999999999989
2020-10-18 00:00:00,5.449999999999989,93.0,1610.0,1.2,0.0,False,False,10.689999999999989
2020-10-18 01:00:00,5.449999999999989,93.0,1610.0,1.2,0.0,False,False,10.689999999999989
2020-10-18 02:00:00,5.449999999999989,93.0,1610.0,1.2,0.0,False,False,10.689999999999989
2020-10-18 03:00:00,5.649999999999977,94.0,10000.0,2.0,0.0,False,False,10.849999999999978
2020-10-18 04:00:00,5.649999999999977,94.0,10000.0,2.0,0.0,False,False,10.849999999999978
2020-10-18 05:00:00,5.649999999999977,94.0,10000.0,2.0,0.0,False,False,10.849999999999978
2020-10-18 06:00:00,4.550000000000011,95.0,8000.0,1.6,0.0,False,False,10.070000000000011
